engine_chamber_pressure_time,engine_chamber_pressure,ethanol_injector_pressure_time,ethanol_injector_pressure,ethanol_injector_temperature_time,ethanol_injector_temperature,ethanol_tank_mass_time,ethanol_tank_mass,ethanol_tank_pressure_time,ethanol_tank_pressure,ethanol_tank_temperature_time,ethanol_tank_temperature,N2O_injector_pressure_time,N2O_injector_pressure,N2O_injector_temperature_time,N2O_injector_temperature,N2O_tank_mass_time,N2O_tank_mass,N2O_tank_pressure_time,N2O_tank_pressure,N2O_tank_temperature_bot_time,N2O_tank_temperature_bot,N2O_tank_temperature_top_time,N2O_tank_temperature_top,nitrogen_tank_pressure_time,nitrogen_tank_pressure,thrust1_time,thrust1,thrust2_time,thrust2,thrust3_time,thrust3,thrust4_time,thrust4
13:13:09.67,16.00,13:13:08.80,22.00,13:13:07.97,30.00,13:13:10.06,1.61,13:13:09.56,58.00,13:13:09.39,18.00,13:13:09.99,26.00,13:13:09.78,-4.00,13:13:10.16,0.56,13:13:09.65,60.00,13:13:09.91,5.00,13:13:09.14,-23.00,13:13:09.31,59.00,13:13:10.19,900.00,13:13:10.20,887.63,13:13:10.22,819.97,13:13:10.23,991.88
13:13:09.75,16.00,13:13:08.93,23.00,13:13:08.09,29.00,13:13:10.16,1.55,13:13:09.72,60.00,13:13:09.59,15.00,13:13:10.03,22.00,13:13:09.89,-3.00,13:13:10.25,0.50,13:13:09.78,58.00,13:13:09.99,20.00,13:13:09.15,-22.00,13:13:09.36,56.00,13:13:10.25,855.69,13:13:10.30,829.70,13:13:10.33,716.59,13:13:10.34,989.09
13:13:09.84,17.00,13:13:09.19,22.10,13:13:08.11,30.00,13:13:10.33,1.40,13:13:09.83,60.00,13:13:09.73,18.00,13:13:10.19,25.00,13:13:09.99,-4.00,13:13:10.45,0.40,13:13:09.94,59.00,13:13:10.16,20.00,13:13:09.33,-21.00,13:13:09.59,60.00,13:13:10.45,707.49,13:13:10.47,810.04,13:13:10.48,892.74,13:13:10.50,984.43
13:13:09.94,17.00,13:13:09.33,23.00,13:13:08.15,23.00,13:13:10.41,1.35,13:13:09.97,56.00,13:13:09.80,15.00,13:13:10.30,30.00,13:13:10.06,-3.00,13:13:10.51,0.37,13:13:10.00,58.00,13:13:10.23,20.00,13:13:09.42,-22.00,13:13:09.70,53.00,13:13:10.51,760.86,13:13:10.53,895.49,13:13:10.55,800.00,13:13:10.56,982.36
13:13:10.00,17.00,13:13:09.42,22.00,13:13:08.29,29.00,13:13:10.56,1.23,13:13:10.12,59.00,13:13:09.89,20.00,13:13:10.42,22.00,13:13:10.30,-4.00,13:13:10.58,0.34,13:13:10.12,60.00,13:13:10.34,6.00,13:13:09.56,-23.00,13:13:09.91,53.00,13:13:10.61,870.26,13:13:10.64,781.88,13:13:10.67,729.29,13:13:10.69,977.79
13:13:10.12,16.50,13:13:09.56,22.00,13:13:08.36,23.00,13:13:10.64,1.17,13:13:10.22,59.00,13:13:09.91,15.00,13:13:10.45,25.00,13:13:10.37,-3.00,13:13:10.69,0.29,13:13:10.22,59.00,13:13:10.41,5.62,13:13:09.65,-22.00,13:13:09.97,58.00,13:13:10.70,892.51,13:13:10.72,700.50,13:13:10.73,837.40,13:13:10.75,975.30
13:13:10.19,30.00,13:13:09.67,22.00,13:13:08.37,30.00,13:13:10.72,1.12,13:13:10.37,58.00,13:13:09.94,18.00,13:13:10.55,26.00,13:13:10.45,-3.00,13:13:10.75,0.26,13:13:10.25,60.00,13:13:10.55,20.10,13:13:09.86,-22.00,13:13:09.99,56.00,13:13:10.77,839.14,13:13:10.78,770.30,13:13:10.81,896.03,13:13:10.83,972.04
13:13:10.23,16.00,13:13:09.78,22.00,13:13:08.75,29.00,13:13:10.83,1.04,13:13:10.56,58.00,13:13:09.99,18.00,13:13:10.69,25.00,13:13:10.56,-3.00,13:13:10.87,0.22,13:13:10.42,59.00,13:13:10.64,20.00,13:13:10.03,-22.10,13:13:10.02,60.00,13:13:10.87,716.94,13:13:10.91,888.52,13:13:10.92,729.29,13:13:10.94,967.16
13:13:10.34,17.00,13:13:09.86,23.00,13:13:08.76,30.00,13:13:10.89,1.00,13:13:10.58,56.00,13:13:10.09,20.00,13:13:10.73,26.00,13:13:10.67,-4.00,13:13:10.92,0.20,13:13:10.55,60.00,13:13:10.73,20.30,13:13:10.06,-23.00,13:13:10.12,60.00,13:13:10.92,700.00,13:13:10.95,819.97,13:13:10.97,700.50,13:13:10.98,964.94
13:13:10.37,30.00,13:13:10.16,21.00,13:13:08.86,30.00,13:13:11.02,0.93,13:13:10.67,60.00,13:13:10.11,18.00,13:13:10.81,22.00,13:13:10.75,-3.00,13:13:11.02,0.17,13:13:10.61,58.00,13:13:10.83,5.00,13:13:10.22,-22.00,13:13:10.19,56.00,13:13:11.02,760.86,13:13:11.06,703.97,13:13:11.06,827.90,13:13:11.08,960.29
13:13:10.51,16.00,13:13:10.25,23.00,13:13:08.97,30.00,13:13:11.08,0.88,13:13:10.75,59.00,13:13:10.19,18.00,13:13:10.89,20.00,13:13:10.83,-3.00,13:13:11.09,0.14,13:13:10.67,60.00,13:13:10.87,6.00,13:13:10.23,-22.10,13:13:10.22,60.00,13:13:11.08,837.98,13:13:11.11,760.86,13:13:11.11,892.02,13:13:11.13,957.87
13:13:10.66,16.00,13:13:10.37,22.00,13:13:09.17,30.00,13:13:11.16,0.83,13:13:10.83,59.00,13:13:10.33,18.00,13:13:10.97,26.00,13:13:10.91,-5.00,13:13:11.21,0.12,13:13:10.81,58.00,13:13:10.95,5.00,13:13:10.37,-23.00,13:13:10.33,60.00,13:13:11.16,897.99,13:13:11.19,887.63,13:13:11.19,848.18,13:13:11.19,954.56
13:13:10.73,16.50,13:13:10.48,23.00,13:13:09.36,29.00,13:13:11.24,0.79,13:13:10.87,60.00,13:13:10.42,15.00,13:13:10.97,26.00,13:13:10.92,-4.00,13:13:11.28,0.09,13:13:10.83,59.00,13:13:11.02,20.00,13:13:10.41,-22.00,13:13:10.34,59.00,13:13:11.24,871.15,13:13:11.25,877.45,13:13:11.25,736.74,13:13:11.25,951.09
13:13:10.89,16.00,13:13:10.61,22.00,13:13:09.37,30.00,13:13:11.38,0.70,13:13:11.03,59.00,13:13:10.55,15.00,13:13:11.16,26.00,13:13:11.02,-3.00,13:13:11.39,0.07,13:13:10.97,59.00,13:13:11.14,20.00,13:13:10.50,-22.00,13:13:10.53,53.00,13:13:11.35,744.31,13:13:11.38,700.50,13:13:11.38,789.96,13:13:11.35,945.69
13:13:11.02,30.00,13:13:10.67,23.00,13:13:09.56,29.00,13:13:11.50,0.64,13:13:11.14,60.00,13:13:10.70,20.00,13:13:11.25,25.00,13:13:11.16,-1.00,13:13:11.53,0.04,13:13:11.05,59.00,13:13:11.24,20.10,13:13:10.61,-22.00,13:13:10.56,59.00,13:13:11.47,716.94,13:13:11.49,837.40,13:13:11.49,892.74,13:13:11.47,938.11
13:13:11.11,16.00,13:13:10.78,23.00,13:13:09.59,30.00,13:13:11.58,0.59,13:13:11.21,56.00,13:13:10.73,15.00,13:13:11.35,26.00,13:13:11.25,-3.00,13:13:11.62,0.03,13:13:11.21,59.40,13:13:11.35,5.00,13:13:10.70,-22.00,13:13:10.73,53.00,13:13:11.58,837.98,13:13:11.61,839.14,13:13:11.61,707.98,13:13:11.58,931.14
13:13:11.25,16.00,13:13:10.86,22.10,13:13:09.67,30.00,13:13:11.66,0.55,13:13:11.25,58.00,13:13:10.78,20.00,13:13:11.47,25.00,13:13:11.31,-3.00,13:13:11.72,0.02,13:13:11.28,60.00,13:13:11.41,20.10,13:13:10.78,-21.00,13:13:10.77,59.00,13:13:11.67,900.00,13:13:11.67,729.29,13:13:11.69,751.82,13:13:11.67,924.86
13:13:11.31,16.00,13:13:10.98,23.00,13:13:09.80,30.00,13:13:11.77,0.50,13:13:11.38,58.00,13:13:10.91,20.00,13:13:11.53,26.00,13:13:11.47,-5.00,13:13:11.83,0.01,13:13:11.41,57.00,13:13:11.56,6.00,13:13:10.89,-23.00,13:13:10.83,60.00,13:13:11.77,839.14,13:13:11.78,770.30,13:13:11.80,900.00,13:13:11.78,917.28
13:13:11.42,17.00,13:13:11.11,22.00,13:13:09.89,30.00,13:13:11.88,0.45,13:13:11.44,59.00,13:13:10.97,18.00,13:13:11.56,25.00,13:13:11.52,-3.00,13:13:11.89,0.00,13:13:11.49,60.00,13:13:11.69,5.00,13:13:10.91,-22.00,13:13:10.95,60.00,13:13:11.88,716.94,13:13:11.88,899.50,13:13:11.89,781.88,13:13:11.88,910.49
13:13:11.56,17.00,13:13:11.24,22.00,13:13:10.02,30.00,13:13:11.99,0.40,13:13:11.53,53.00,13:13:11.05,15.00,13:13:11.72,25.30,13:13:11.55,0.00,13:13:11.96,0.00,13:13:11.58,59.00,13:13:11.77,20.30,13:13:11.02,-22.00,13:13:11.02,55.00,13:13:11.92,700.00,13:13:11.92,870.71,13:13:11.96,702.01,13:13:11.92,907.01
13:13:11.69,17.00,13:13:11.30,23.00,13:13:10.22,30.00,13:13:12.08,0.36,13:13:11.58,58.00,13:13:11.16,18.00,13:13:11.83,20.00,13:13:11.66,-5.00,13:13:12.08,0.00,13:13:11.69,60.00,13:13:11.88,20.00,13:13:11.08,-22.00,13:13:11.05,60.00,13:13:12.03,780.03,13:13:12.03,704.51,13:13:12.07,827.90,13:13:12.07,896.32
13:13:11.81,30.00,13:13:11.38,21.00,13:13:10.30,30.00,13:13:12.14,0.34,13:13:11.66,58.00,13:13:11.25,18.00,13:13:11.88,25.00,13:13:11.77,-3.00,13:13:12.14,0.00,13:13:11.83,58.00,13:13:11.96,5.62,13:13:11.19,-21.00,13:13:11.19,58.00,13:13:12.11,855.69,13:13:12.11,736.74,13:13:12.14,898.34,13:13:12.14,890.15
13:13:11.96,16.50,13:13:11.50,23.00,13:13:10.42,30.00,13:13:12.24,0.31,13:13:11.73,53.00,13:13:11.31,20.00,13:13:11.92,22.00,13:13:11.84,-5.00,13:13:12.24,0.00,13:13:11.88,59.00,13:13:12.03,5.00,13:13:11.30,-23.00,13:13:11.24,60.00,13:13:12.22,892.51,13:13:12.22,897.99,13:13:12.26,736.74,13:13:12.26,881.21
13:13:12.19,17.00,13:13:11.61,22.00,13:13:10.48,23.00,13:13:12.38,0.25,13:13:11.88,60.00,13:13:11.38,18.00,13:13:12.02,20.00,13:13:11.91,-1.00,13:13:12.33,0.01,13:13:11.99,59.00,13:13:12.14,20.00,13:13:11.39,-21.00,13:13:11.38,59.00,13:13:12.35,744.31,13:13:12.37,722.55,13:13:12.40,789.96,13:13:12.40,870.72
