engine_chamber_pressure_time,engine_chamber_pressure,ethanol_injector_pressure_time,ethanol_injector_pressure,ethanol_injector_temperature_time,ethanol_injector_temperature,ethanol_tank_mass_time,ethanol_tank_mass,ethanol_tank_pressure_time,ethanol_tank_pressure,ethanol_tank_temperature_time,ethanol_tank_temperature,N2O_injector_pressure_time,N2O_injector_pressure,N2O_injector_temperature_time,N2O_injector_temperature,N2O_tank_mass_time,N2O_tank_mass,N2O_tank_pressure_time,N2O_tank_pressure,N2O_tank_temperature_bot_time,N2O_tank_temperature_bot,N2O_tank_temperature_top_time,N2O_tank_temperature_top,nitrogen_tank_pressure_time,nitrogen_tank_pressure,thrust1_time,thrust1,thrust2_time,thrust2,thrust3_time,thrust3,thrust4_time,thrust4
13:59:23.39,17.00,13:59:23.39,21.00,13:59:23.31,30.00,13:59:23.39,9.18,13:59:23.39,58.00,13:59:23.39,18.00,13:59:23.35,25.00,13:59:23.35,-3.00,13:59:23.39,8.96,13:59:23.39,59.00,13:59:23.39,5.00,13:59:23.32,-22.00,13:59:23.39,59.00,13:59:23.39,897.99,13:59:23.39,846.52,13:59:23.39,888.52,13:59:23.39,409.93
13:59:23.39,17.00,13:59:23.39,21.00,13:59:23.31,30.00,13:59:23.39,9.18,13:59:23.39,58.00,13:59:23.39,18.00,13:59:23.35,25.00,13:59:23.35,-3.00,13:59:23.39,8.96,13:59:23.39,59.00,13:59:23.39,5.00,13:59:23.32,-22.00,13:59:23.39,59.00,13:59:23.39,897.99,13:59:23.39,846.52,13:59:23.39,888.52,13:59:23.39,409.93
13:59:23.42,16.00,13:59:23.42,23.00,13:59:23.31,30.00,13:59:23.42,9.17,13:59:23.42,56.00,13:59:23.39,18.00,13:59:23.42,30.00,13:59:23.42,-4.00,13:59:23.42,8.95,13:59:23.42,59.40,13:59:23.42,20.00,13:59:23.42,-21.00,13:59:23.42,58.00,13:59:23.42,900.00,13:59:23.42,870.71,13:59:23.42,870.71,13:59:23.42,411.21
13:59:23.42,16.00,13:59:23.42,23.00,13:59:23.31,30.00,13:59:23.42,9.17,13:59:23.42,56.00,13:59:23.39,18.00,13:59:23.42,30.00,13:59:23.42,-4.00,13:59:23.42,8.95,13:59:23.42,59.40,13:59:23.42,20.00,13:59:23.42,-21.00,13:59:23.42,58.00,13:59:23.42,900.00,13:59:23.42,870.71,13:59:23.42,870.71,13:59:23.42,411.21
13:59:23.43,17.00,13:59:23.43,22.00,13:59:23.43,29.00,13:59:23.43,9.15,13:59:23.43,58.00,13:59:23.43,20.00,13:59:23.43,25.00,13:59:23.43,-3.00,13:59:23.43,8.93,13:59:23.43,57.00,13:59:23.42,20.00,13:59:23.43,-23.00,13:59:23.43,56.00,13:59:23.43,892.51,13:59:23.43,897.99,13:59:23.43,819.97,13:59:23.43,413.71
13:59:23.43,17.00,13:59:23.43,22.00,13:59:23.43,29.00,13:59:23.43,9.15,13:59:23.43,58.00,13:59:23.43,20.00,13:59:23.43,25.00,13:59:23.43,-3.00,13:59:23.43,8.93,13:59:23.43,57.00,13:59:23.42,20.00,13:59:23.43,-23.00,13:59:23.43,56.00,13:59:23.43,892.51,13:59:23.43,897.99,13:59:23.43,819.97,13:59:23.43,413.71
13:59:23.48,17.00,13:59:23.53,23.00,13:59:23.48,30.00,13:59:23.53,9.09,13:59:23.48,59.00,13:59:23.48,18.00,13:59:23.48,25.00,13:59:23.48,-5.00,13:59:23.58,8.81,13:59:23.48,59.00,13:59:23.48,20.10,13:59:23.48,-22.00,13:59:23.48,60.00,13:59:23.53,781.26,13:59:23.53,772.10,13:59:23.53,703.97,13:59:23.53,422.69
13:59:23.51,16.00,13:59:23.56,22.00,13:59:23.53,23.00,13:59:23.56,9.07,13:59:23.50,60.00,13:59:23.58,20.00,13:59:23.53,25.30,13:59:23.50,-3.00,13:59:23.61,8.79,13:59:23.53,60.00,13:59:23.50,5.62,13:59:23.50,-22.10,13:59:23.62,59.00,13:59:23.56,744.31,13:59:23.56,722.55,13:59:23.56,736.74,13:59:23.56,425.38
13:59:23.53,17.00,13:59:23.62,21.00,13:59:23.56,30.00,13:59:23.58,9.06,13:59:23.58,53.00,13:59:23.61,15.00,13:59:23.56,22.00,13:59:23.56,0.00,13:59:23.62,8.78,13:59:23.62,59.00,13:59:23.53,5.00,13:59:23.53,-23.00,13:59:23.64,58.00,13:59:23.61,716.94,13:59:23.61,700.50,13:59:23.61,789.96,13:59:23.61,428.00
13:59:23.56,16.00,13:59:23.65,22.00,13:59:23.65,29.00,13:59:23.61,9.04,13:59:23.61,59.00,13:59:23.62,18.00,13:59:23.58,25.00,13:59:23.58,-3.00,13:59:23.64,8.76,13:59:23.64,59.40,13:59:23.56,20.00,13:59:23.56,-22.00,13:59:23.65,55.00,13:59:23.62,707.49,13:59:23.62,702.01,13:59:23.62,819.97,13:59:23.62,429.37
13:59:23.61,16.50,13:59:23.70,22.10,13:59:23.69,30.00,13:59:23.62,9.03,13:59:23.62,58.00,13:59:23.70,15.00,13:59:23.62,30.00,13:59:23.62,-4.00,13:59:23.65,8.74,13:59:23.65,58.00,13:59:23.64,6.00,13:59:23.64,-21.00,13:59:23.67,60.00,13:59:23.64,702.01,13:59:23.64,711.48,13:59:23.64,846.52,13:59:23.64,430.65
13:59:23.62,17.00,13:59:23.72,22.00,13:59:23.73,23.00,13:59:23.65,9.00,13:59:23.65,59.00,13:59:23.72,18.00,13:59:23.64,25.00,13:59:23.64,-3.00,13:59:23.67,8.72,13:59:23.67,59.00,13:59:23.65,20.30,13:59:23.65,-22.00,13:59:23.80,53.00,13:59:23.65,701.77,13:59:23.65,751.82,13:59:23.65,887.63,13:59:23.65,433.32
13:59:23.65,17.00,13:59:23.73,23.00,13:59:23.75,30.00,13:59:23.69,8.99,13:59:23.65,59.00,13:59:23.78,20.00,13:59:23.69,25.00,13:59:23.65,-5.00,13:59:23.70,8.71,13:59:23.70,58.00,13:59:23.67,5.62,13:59:23.72,-22.10,13:59:23.83,59.00,13:59:23.67,707.49,13:59:23.67,780.03,13:59:23.67,897.99,13:59:23.67,434.70
13:59:23.72,16.00,13:59:23.77,22.00,13:59:23.86,29.00,13:59:23.70,8.98,13:59:23.70,58.00,13:59:23.80,18.00,13:59:23.70,25.00,13:59:23.69,-3.00,13:59:23.72,8.70,13:59:23.72,59.00,13:59:23.70,20.00,13:59:23.73,-22.00,13:59:23.84,58.00,13:59:23.69,716.94,13:59:23.69,810.04,13:59:23.69,899.50,13:59:23.69,436.09
13:59:23.73,17.00,13:59:23.83,21.00,13:59:23.91,30.00,13:59:23.72,8.97,13:59:23.72,60.00,13:59:23.83,18.00,13:59:23.72,25.30,13:59:23.70,-3.00,13:59:23.73,8.69,13:59:23.73,60.00,13:59:23.72,5.00,13:59:23.84,-21.00,13:59:23.86,56.00,13:59:23.72,728.85,13:59:23.72,837.40,13:59:23.72,892.74,13:59:23.72,437.40
13:59:23.77,16.00,13:59:23.84,23.00,13:59:23.94,23.00,13:59:23.73,8.96,13:59:23.78,53.00,13:59:23.86,20.00,13:59:23.73,26.00,13:59:23.73,-1.00,13:59:23.75,8.66,13:59:23.80,53.00,13:59:23.73,20.00,13:59:23.86,-23.00,13:59:23.87,60.00,13:59:23.73,744.31,13:59:23.73,863.26,13:59:23.73,877.45,13:59:23.73,438.80
13:59:23.83,17.00,13:59:23.86,22.00,13:59:23.95,30.00,13:59:23.75,8.95,13:59:23.80,60.00,13:59:23.87,18.00,13:59:23.75,25.00,13:59:23.75,-3.00,13:59:23.78,8.64,13:59:23.83,59.00,13:59:23.75,5.00,13:59:23.87,-22.00,13:59:23.99,53.00,13:59:23.75,780.03,13:59:23.75,895.49,13:59:23.75,829.70,13:59:23.75,441.53
13:59:23.84,16.00,13:59:23.91,22.10,13:59:24.07,29.00,13:59:23.78,8.93,13:59:23.83,58.00,13:59:23.91,15.00,13:59:23.83,25.00,13:59:23.83,-3.00,13:59:23.80,8.63,13:59:23.84,59.40,13:59:23.78,20.00,13:59:23.94,-22.00,13:59:24.02,60.00,13:59:23.77,800.00,13:59:23.77,900.00,13:59:23.77,800.00,13:59:23.77,442.94
13:59:23.86,17.00,13:59:23.92,22.00,13:59:24.10,30.00,13:59:23.80,8.92,13:59:23.84,56.00,13:59:23.94,18.00,13:59:23.84,20.00,13:59:23.86,-5.00,13:59:23.83,8.60,13:59:23.86,57.00,13:59:23.83,20.10,13:59:23.95,-23.00,13:59:24.03,59.00,13:59:23.78,818.74,13:59:23.78,896.03,13:59:23.78,772.10,13:59:23.78,444.28
13:59:23.87,30.00,13:59:23.94,23.00,13:59:24.14,23.00,13:59:23.83,8.90,13:59:23.86,58.00,13:59:24.02,15.00,13:59:23.86,25.00,13:59:23.87,-4.00,13:59:23.84,8.59,13:59:23.87,59.00,13:59:23.84,20.30,13:59:23.97,-22.00,13:59:24.05,58.00,13:59:23.83,855.69,13:59:23.83,863.26,13:59:23.83,722.55,13:59:23.83,447.13
13:59:23.91,17.00,13:59:23.95,22.00,13:59:24.16,30.00,13:59:23.84,8.89,13:59:23.87,59.00,13:59:24.03,18.00,13:59:23.87,26.00,13:59:23.91,-3.00,13:59:23.86,8.58,13:59:23.91,58.00,13:59:23.86,5.62,13:59:24.05,-21.00,13:59:24.08,55.00,13:59:23.84,870.26,13:59:23.84,839.14,13:59:23.84,707.98,13:59:23.84,448.48
13:59:23.92,16.00,13:59:24.03,21.00,13:59:24.27,29.00,13:59:23.86,8.88,13:59:23.91,58.00,13:59:24.07,20.00,13:59:23.91,25.30,13:59:23.94,0.00,13:59:23.87,8.56,13:59:23.94,60.00,13:59:23.87,5.00,13:59:24.08,-22.00,13:59:24.10,60.00,13:59:23.86,883.06,13:59:23.86,810.04,13:59:23.86,700.50,13:59:23.86,449.92
13:59:23.94,17.00,13:59:24.07,22.00,13:59:24.37,30.00,13:59:23.87,8.87,13:59:23.94,60.00,13:59:24.08,18.00,13:59:23.94,22.00,13:59:23.95,-3.00,13:59:23.91,8.54,13:59:23.99,53.00,13:59:23.91,20.00,13:59:24.13,-22.10,13:59:24.24,59.00,13:59:23.87,897.99,13:59:23.87,753.48,13:59:23.87,711.48,13:59:23.87,452.73
13:59:23.97,16.00,13:59:24.11,22.10,13:59:24.48,29.00,13:59:23.91,8.84,13:59:24.02,59.00,13:59:24.11,15.00,13:59:23.95,25.00,13:59:23.99,-4.00,13:59:23.94,8.51,13:59:24.02,60.00,13:59:23.94,5.00,13:59:24.14,-22.00,13:59:24.27,56.00,13:59:23.91,900.00,13:59:23.91,729.29,13:59:23.91,729.29,13:59:23.91,454.18
13:59:24.02,16.50,13:59:24.14,23.00,13:59:24.52,30.00,13:59:23.92,8.83,13:59:24.03,58.00,13:59:24.13,18.00,13:59:23.99,30.00,13:59:24.02,-3.00,13:59:23.95,8.49,13:59:24.03,59.00,13:59:23.95,20.00,13:59:24.16,-23.00,13:59:24.37,60.00,13:59:23.94,892.51,13:59:23.94,702.01,13:59:23.94,780.03,13:59:23.94,457.02
13:59:24.03,17.00,13:59:24.14,23.00,13:59:24.56,23.00,13:59:23.94,8.82,13:59:24.07,58.00,13:59:24.19,20.00,13:59:24.02,25.00,13:59:24.07,-4.00,13:59:23.97,8.48,13:59:24.07,57.00,13:59:23.99,20.10,13:59:24.19,-22.00,13:59:24.44,59.00,13:59:23.95,883.06,13:59:23.95,700.50,13:59:23.95,810.04,13:59:23.95,458.49
13:59:24.07,17.00,13:59:24.16,22.00,13:59:24.59,30.00,13:59:23.95,8.81,13:59:24.08,59.00,13:59:24.21,15.00,13:59:24.03,20.00,13:59:24.08,-3.00,13:59:23.99,8.45,13:59:24.08,58.00,13:59:24.02,20.30,13:59:24.27,-23.00,13:59:24.46,58.00,13:59:23.97,871.15,13:59:23.97,707.26,13:59:23.97,837.40,13:59:23.97,459.87
13:59:24.08,30.00,13:59:24.25,23.00,13:59:24.70,29.00,13:59:23.97,8.80,13:59:24.11,58.00,13:59:24.24,18.00,13:59:24.07,26.00,13:59:24.11,-1.00,13:59:24.02,8.44,13:59:24.10,59.00,13:59:24.03,5.62,13:59:24.37,-23.00,13:59:24.48,56.00,13:59:23.99,837.98,13:59:23.99,744.84,13:59:23.99,883.41,13:59:23.99,462.83
13:59:24.10,17.00,13:59:24.27,22.00,13:59:24.71,30.00,13:59:23.99,8.78,13:59:24.13,60.00,13:59:24.27,20.00,13:59:24.08,25.00,13:59:24.13,0.00,13:59:24.03,8.42,13:59:24.11,58.00,13:59:24.05,20.00,13:59:24.40,-22.00,13:59:24.49,55.00,13:59:24.02,819.97,13:59:24.02,770.30,13:59:24.02,895.49,13:59:24.02,464.23
13:59:24.14,17.00,13:59:24.37,22.00,13:59:24.78,23.00,13:59:24.02,8.77,13:59:24.19,53.00,13:59:24.37,18.00,13:59:24.10,25.30,13:59:24.14,-3.00,13:59:24.07,8.39,13:59:24.13,59.00,13:59:24.08,20.00,13:59:24.46,-21.00,13:59:24.51,60.00,13:59:24.03,800.00,13:59:24.03,800.00,13:59:24.03,900.00,13:59:24.03,465.72
13:59:24.19,16.00,13:59:24.44,21.00,13:59:24.81,30.00,13:59:24.03,8.75,13:59:24.21,59.00,13:59:24.40,20.00,13:59:24.11,26.00,13:59:24.19,-4.00,13:59:24.08,8.38,13:59:24.14,60.00,13:59:24.11,5.00,13:59:24.48,-23.00,13:59:24.62,53.00,13:59:24.05,781.26,13:59:24.05,827.90,13:59:24.05,896.03,13:59:24.05,467.13
13:59:24.22,16.50,13:59:24.46,23.00,13:59:24.81,30.00,13:59:24.07,8.73,13:59:24.24,58.00,13:59:24.41,15.00,13:59:24.13,22.00,13:59:24.21,-3.00,13:59:24.10,8.37,13:59:24.24,59.00,13:59:24.13,20.00,13:59:24.49,-22.00,13:59:24.63,60.00,13:59:24.08,744.31,13:59:24.08,877.45,13:59:24.08,863.26,13:59:24.08,470.13
13:59:24.25,16.00,13:59:24.48,22.00,13:59:24.92,29.00,13:59:24.08,8.72,13:59:24.27,58.00,13:59:24.44,18.00,13:59:24.14,25.00,13:59:24.24,-5.00,13:59:24.11,8.35,13:59:24.27,57.00,13:59:24.16,6.00,13:59:24.54,-22.10,13:59:24.65,59.00,13:59:24.10,729.74,13:59:24.10,892.02,13:59:24.10,839.14,13:59:24.10,471.55
13:59:24.27,17.00,13:59:24.52,22.10,13:59:24.92,29.00,13:59:24.10,8.71,13:59:24.37,60.00,13:59:24.48,20.00,13:59:24.19,30.00,13:59:24.27,-3.00,13:59:24.13,8.34,13:59:24.37,60.00,13:59:24.19,20.30,13:59:24.56,-22.00,13:59:24.67,58.00,13:59:24.11,716.94,13:59:24.11,899.50,13:59:24.11,810.04,13:59:24.11,473.07
13:59:24.37,17.00,13:59:24.54,22.00,13:59:24.92,29.00,13:59:24.11,8.70,13:59:24.40,53.00,13:59:24.49,18.00,13:59:24.21,20.00,13:59:24.37,-3.00,13:59:24.14,8.32,13:59:24.44,59.00,13:59:24.21,20.00,13:59:24.57,-23.00,13:59:24.70,55.00,13:59:24.13,707.49,13:59:24.13,897.99,13:59:24.13,780.03,13:59:24.13,474.59
13:59:24.40,16.00,13:59:24.56,23.00,13:59:24.92,29.00,13:59:24.13,8.68,13:59:24.41,59.00,13:59:24.52,15.00,13:59:24.24,25.00,13:59:24.41,-5.00,13:59:24.16,8.31,13:59:24.46,59.40,13:59:24.24,5.00,13:59:24.59,-22.00,13:59:24.71,60.00,13:59:24.14,702.01,13:59:24.14,888.52,13:59:24.14,753.48,13:59:24.14,476.02
13:59:24.44,17.00,13:59:24.59,22.00,13:59:24.97,30.00,13:59:24.14,8.67,13:59:24.44,58.00,13:59:24.54,18.00,13:59:24.27,25.00,13:59:24.44,-4.00,13:59:24.19,8.28,13:59:24.48,57.00,13:59:24.27,20.00,13:59:24.67,-21.00,13:59:24.86,53.00,13:59:24.16,700.00,13:59:24.16,870.71,13:59:24.16,729.29,13:59:24.16,477.55
13:59:24.46,16.00,13:59:24.65,21.00,13:59:24.97,30.00,13:59:24.16,8.66,13:59:24.46,56.00,13:59:24.60,20.00,13:59:24.37,25.00,13:59:24.46,-3.00,13:59:24.21,8.25,13:59:24.49,58.00,13:59:24.37,20.30,13:59:24.70,-22.00,13:59:24.87,59.00,13:59:24.19,707.49,13:59:24.19,819.97,13:59:24.19,702.01,13:59:24.19,480.52
13:59:24.48,17.00,13:59:24.67,23.00,13:59:24.97,30.00,13:59:24.19,8.64,13:59:24.48,58.00,13:59:24.62,18.00,13:59:24.44,26.00,13:59:24.49,-1.00,13:59:24.24,8.23,13:59:24.52,58.00,13:59:24.40,20.00,13:59:24.78,-22.00,13:59:24.90,58.00,13:59:24.21,728.85,13:59:24.21,762.60,13:59:24.21,707.26,13:59:24.21,483.51
13:59:24.49,30.00,13:59:24.70,22.00,13:59:24.97,30.00,13:59:24.21,8.62,13:59:24.49,59.00,13:59:24.63,15.00,13:59:24.46,25.00,13:59:24.52,-3.00,13:59:24.27,8.20,13:59:24.52,58.00,13:59:24.46,5.00,13:59:24.79,-22.00,13:59:24.92,56.00,13:59:24.24,744.31,13:59:24.24,736.74,13:59:24.24,722.55,13:59:24.24,485.06
13:59:24.52,17.00,13:59:24.75,22.10,13:59:25.03,30.00,13:59:24.25,8.59,13:59:24.52,58.00,13:59:24.65,18.00,13:59:24.48,25.30,13:59:24.52,-3.00,13:59:24.37,8.11,13:59:24.54,59.00,13:59:24.48,20.00,13:59:24.81,-23.00,13:59:24.94,55.00,13:59:24.27,780.03,13:59:24.27,704.51,13:59:24.27,770.30,13:59:24.27,488.07
13:59:24.56,17.00,13:59:24.78,23.00,13:59:25.03,30.00,13:59:24.27,8.58,13:59:24.54,60.00,13:59:24.70,18.00,13:59:24.49,26.00,13:59:24.59,-3.00,13:59:24.40,8.08,13:59:24.56,60.00,13:59:24.51,6.00,13:59:24.83,-22.00,13:59:24.97,60.00,13:59:24.37,883.06,13:59:24.37,789.96,13:59:24.37,899.50,13:59:24.37,497.31
13:59:24.59,16.00,13:59:24.81,22.00,13:59:25.03,30.00,13:59:24.37,8.51,13:59:24.60,53.00,13:59:24.75,15.00,13:59:24.52,25.00,13:59:24.59,-3.00,13:59:24.41,8.05,13:59:24.62,53.00,13:59:24.52,20.10,13:59:24.90,-21.00,13:59:24.97,60.00,13:59:24.40,897.99,13:59:24.38,846.52,13:59:24.38,888.52,13:59:24.38,500.38
13:59:24.65,17.00,13:59:24.89,21.00,13:59:25.03,30.00,13:59:24.40,8.48,13:59:24.62,60.00,13:59:24.78,18.00,13:59:24.59,25.00,13:59:24.62,-5.00,13:59:24.44,8.03,13:59:24.63,60.00,13:59:24.54,20.30,13:59:24.92,-23.00,13:59:24.97,60.00,13:59:24.41,898.23,13:59:24.41,887.63,13:59:24.41,848.18,13:59:24.41,503.47
13:59:24.67,16.00,13:59:24.90,23.00,13:59:25.03,30.00,13:59:24.41,8.46,13:59:24.63,59.00,13:59:24.86,18.00,13:59:24.59,25.00,13:59:24.63,-4.00,13:59:24.46,8.02,13:59:24.65,59.00,13:59:24.56,5.62,13:59:24.94,-22.00,13:59:24.97,60.00,13:59:24.44,892.51,13:59:24.44,897.99,13:59:24.44,819.97,13:59:24.44,505.07
13:59:24.70,30.00,13:59:24.92,22.00,13:59:25.03,30.00,13:59:24.44,8.44,13:59:24.65,58.00,13:59:24.92,20.00,13:59:24.60,20.00,13:59:24.65,-3.00,13:59:24.48,8.00,13:59:24.67,59.40,13:59:24.57,20.00,13:59:25.00,-22.10,13:59:25.08,53.00,13:59:24.46,883.06,13:59:24.46,899.50,13:59:24.46,789.96,13:59:24.46,506.67
13:59:24.71,17.00,13:59:24.97,22.10,13:59:25.03,30.00,13:59:24.46,8.43,13:59:24.67,56.00,13:59:24.94,18.00,13:59:24.62,25.00,13:59:24.70,0.00,13:59:24.49,7.99,13:59:24.70,58.00,13:59:24.59,5.00,13:59:25.03,-23.00,13:59:25.08,53.00,13:59:24.48,871.15,13:59:24.48,892.74,13:59:24.48,762.60,13:59:24.48,508.18
13:59:24.78,17.00,13:59:25.00,22.00,13:59:25.03,30.00,13:59:24.48,8.42,13:59:24.70,59.00,13:59:24.97,15.00,13:59:24.63,26.00,13:59:24.71,-3.00,13:59:24.52,7.96,13:59:24.71,59.00,13:59:24.60,20.00,13:59:25.05,-22.00,13:59:25.09,60.00,13:59:24.49,855.69,13:59:24.49,877.45,13:59:24.49,736.74,13:59:24.49,509.79
13:59:24.83,16.00,13:59:25.03,22.00,13:59:25.03,30.00,13:59:24.49,8.41,13:59:24.75,58.00,13:59:25.00,18.00,13:59:24.65,25.00,13:59:24.78,-4.00,13:59:24.52,7.96,13:59:24.75,58.00,13:59:24.63,5.00,13:59:25.05,-22.00,13:59:25.11,58.00,13:59:24.51,837.98,13:59:24.51,855.16,13:59:24.51,716.59,13:59:24.51,511.40
13:59:24.87,16.50,13:59:25.11,21.00,13:59:25.03,30.00,13:59:24.52,8.38,13:59:24.78,60.00,13:59:25.08,18.00,13:59:24.67,25.30,13:59:24.81,-3.00,13:59:24.54,7.94,13:59:24.78,60.00,13:59:24.65,20.00,13:59:25.05,-22.00,13:59:25.11,58.00,13:59:24.52,819.97,13:59:24.52,829.70,13:59:24.52,704.51,13:59:24.52,512.92
13:59:24.89,17.00,13:59:25.14,22.00,13:59:25.14,29.00,13:59:24.54,8.37,13:59:24.86,60.00,13:59:25.08,18.00,13:59:24.70,22.00,13:59:24.86,-4.00,13:59:24.56,7.92,13:59:24.86,53.00,13:59:24.70,20.10,13:59:25.14,-23.00,13:59:25.14,56.00,13:59:24.54,781.26,13:59:24.54,772.10,13:59:24.54,703.97,13:59:24.54,516.06
13:59:24.90,16.00,13:59:25.14,22.00,13:59:25.14,29.00,13:59:24.56,8.36,13:59:24.87,58.00,13:59:25.09,15.00,13:59:24.71,25.00,13:59:24.87,-3.00,13:59:24.57,7.91,13:59:24.87,59.00,13:59:24.71,20.30,13:59:25.14,-23.00,13:59:25.14,56.00,13:59:24.57,762.02,13:59:24.57,744.84,13:59:24.57,716.59,13:59:24.57,517.69
13:59:24.92,17.00,13:59:25.14,22.00,13:59:25.14,29.00,13:59:24.59,8.33,13:59:24.90,56.00,13:59:25.11,18.00,13:59:24.78,30.00,13:59:24.90,-1.00,13:59:24.59,7.89,13:59:24.90,59.40,13:59:24.75,5.62,13:59:25.16,-22.00,13:59:25.16,55.00,13:59:24.59,744.31,13:59:24.59,722.55,13:59:24.59,736.74,13:59:24.59,519.32
13:59:24.94,30.00,13:59:25.14,22.00,13:59:25.14,29.00,13:59:24.60,8.32,13:59:24.92,58.00,13:59:25.14,20.00,13:59:24.81,25.00,13:59:24.92,0.00,13:59:24.60,7.88,13:59:24.92,57.00,13:59:24.78,5.00,13:59:25.16,-22.00,13:59:25.16,55.00,13:59:24.60,729.74,13:59:24.60,707.98,13:59:24.60,760.86,13:59:24.60,520.85
13:59:24.97,17.00,13:59:25.19,22.10,13:59:25.19,30.00,13:59:24.62,8.31,13:59:24.94,59.00,13:59:25.16,18.00,13:59:24.83,20.00,13:59:24.94,-3.00,13:59:24.62,7.86,13:59:24.94,58.00,13:59:24.81,20.00,13:59:25.16,-22.00,13:59:25.17,60.00,13:59:24.62,716.94,13:59:24.62,700.50,13:59:24.62,789.96,13:59:24.62,522.49
13:59:25.00,16.00,13:59:25.19,22.10,13:59:25.19,30.00,13:59:24.65,8.28,13:59:24.97,58.00,13:59:25.19,15.00,13:59:24.86,26.00,13:59:25.00,-4.00,13:59:24.63,7.84,13:59:24.97,58.00,13:59:24.86,20.00,13:59:25.16,-22.00,13:59:25.17,60.00,13:59:24.63,707.49,13:59:24.63,702.01,13:59:24.63,819.97,13:59:24.63,524.13
13:59:25.03,17.00,13:59:25.19,22.10,13:59:25.19,30.00,13:59:24.65,8.28,13:59:25.00,60.00,13:59:25.19,15.00,13:59:24.87,25.30,13:59:25.03,-3.00,13:59:24.65,7.83,13:59:25.00,59.00,13:59:24.87,6.00,13:59:25.16,-22.00,13:59:25.17,60.00,13:59:24.65,702.01,13:59:24.65,711.48,13:59:24.65,846.52,13:59:24.65,525.67
13:59:25.05,16.00,13:59:25.20,22.00,13:59:25.19,30.00,13:59:24.67,8.27,13:59:25.08,60.00,13:59:25.20,18.00,13:59:24.90,26.00,13:59:25.05,-5.00,13:59:24.67,7.81,13:59:25.03,60.00,13:59:24.90,20.10,13:59:25.20,-22.10,13:59:25.17,60.00,13:59:24.67,700.00,13:59:24.67,729.29,13:59:24.67,870.71,13:59:24.67,527.31
13:59:25.09,16.50,13:59:25.22,23.00,13:59:25.22,23.00,13:59:24.70,8.24,13:59:25.08,60.00,13:59:25.20,18.00,13:59:24.92,22.00,13:59:25.06,-4.00,13:59:24.70,7.78,13:59:25.08,53.00,13:59:24.92,20.30,13:59:25.22,-22.00,13:59:25.17,60.00,13:59:24.70,707.49,13:59:24.70,780.03,13:59:24.70,897.99,13:59:24.70,530.51
13:59:25.11,17.00,13:59:25.23,22.00,13:59:25.23,30.00,13:59:24.71,8.21,13:59:25.09,59.00,13:59:25.20,18.00,13:59:24.94,25.00,13:59:25.08,-3.00,13:59:24.71,7.75,13:59:25.09,60.00,13:59:24.94,5.62,13:59:25.23,-23.00,13:59:25.17,60.00,13:59:24.71,728.85,13:59:24.71,837.40,13:59:24.71,892.74,13:59:24.71,533.72
13:59:25.14,17.00,13:59:25.23,22.00,13:59:25.23,30.00,13:59:24.75,8.20,13:59:25.11,58.00,13:59:25.20,18.00,13:59:25.00,30.00,13:59:25.11,-1.00,13:59:24.75,7.73,13:59:25.11,59.00,13:59:24.97,5.00,13:59:25.23,-23.00,13:59:25.17,60.00,13:59:24.75,744.31,13:59:24.75,863.26,13:59:24.75,877.45,13:59:24.75,535.38
13:59:25.16,30.00,13:59:25.23,22.00,13:59:25.23,30.00,13:59:24.78,8.16,13:59:25.14,58.00,13:59:25.25,20.00,13:59:25.03,20.00,13:59:25.14,-3.00,13:59:24.78,7.68,13:59:25.14,57.00,13:59:25.00,20.00,13:59:25.25,-22.00,13:59:25.17,60.00,13:59:24.78,800.00,13:59:24.78,900.00,13:59:24.76,855.16,13:59:24.76,537.05
13:59:25.19,17.00,13:59:25.23,22.00,13:59:25.23,30.00,13:59:24.81,8.15,13:59:25.16,59.00,13:59:25.25,20.00,13:59:25.05,25.00,13:59:25.19,-4.00,13:59:24.81,7.66,13:59:25.16,58.00,13:59:25.03,5.00,13:59:25.25,-22.00,13:59:25.17,60.00,13:59:24.79,800.00,13:59:24.79,900.00,13:59:24.79,800.00,13:59:24.79,540.28
13:59:25.20,16.00,13:59:25.23,22.00,13:59:25.23,30.00,13:59:24.83,8.12,13:59:25.19,58.00,13:59:25.25,20.00,13:59:25.08,25.00,13:59:25.20,-3.00,13:59:24.83,7.63,13:59:25.19,58.00,13:59:25.05,20.00,13:59:25.25,-22.00,13:59:25.17,60.00,13:59:24.81,818.74,13:59:24.81,896.03,13:59:24.81,772.10,13:59:24.81,541.84
13:59:25.22,17.00,13:59:25.23,22.00,13:59:25.23,30.00,13:59:24.86,8.09,13:59:25.20,60.00,13:59:25.28,18.00,13:59:25.08,25.00,13:59:25.23,-5.00,13:59:24.86,7.60,13:59:25.19,58.00,13:59:25.08,6.00,13:59:25.25,-22.00,13:59:25.28,53.00,13:59:24.83,855.69,13:59:24.83,863.26,13:59:24.83,722.55,13:59:24.83,545.20
13:59:25.27,16.00,13:59:25.23,22.00,13:59:25.23,30.00,13:59:24.87,8.07,13:59:25.25,53.00,13:59:25.30,15.00,13:59:25.09,25.30,13:59:25.25,-3.00,13:59:24.87,7.56,13:59:25.20,59.00,13:59:25.09,20.10,13:59:25.25,-22.00,13:59:25.30,60.00,13:59:24.86,883.06,13:59:24.86,810.04,13:59:24.86,700.50,13:59:24.86,548.45
